"uid","site_id","taxa_id","density","biovol_per_cell","zoo_mean_biomass","zoo_total_density","temp_mean","phos_total_mean","nitrate_mean","silicate_mean"
6839,"NLA12_MN-150",4532,73.7752,75.3981663214739,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4575,409.8623,1.57079487427851,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4582,2459.1735,14.1371551458244,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4217,16.3945,299.999817011803,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4293,18.4438,130.899592274911,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4743,18.4438,4810.56006354439,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4217,73.7752,300.000023042974,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4445,73.7752,50.0000040664071,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4364,16.3945,94.2476440269603,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4095,606.5961,848.229350304099,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4714,17410.9486,31.4158999125412,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4557,98.3669,1507.96382827963,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4736,442.6512,42.4114682169618,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4350,18.4438,65449.7967338618,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4876,131.1559,58.6430225403508,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4542,36.8876,1308.9959363038,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4412,16.3945,65.4497544908353,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4790,92.219,3337.93963391492,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4713,21640.727,10.6028662576816,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4557,129.1066,1047.19674826849,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4725,918.0914,3.14159015104596,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4296,16.3945,2356.19108847479,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4790,180.3394,2144.13507752604,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4874,368.876,335.102959260022,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4182,55.3314,235.619268625048,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4779,18.4438,274.8891443195,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4559,18.4438,538.520928442078,0.21633760854642,173.0596,21.2,17,0.003,5.307
6839,"NLA12_MN-150",4214,16.3945,299.999817011803,0.21633760854642,173.0596,21.2,17,0.003,5.307
6840,"NLA12_IA-R02",4183,645.5331,359.99997211607,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4725,57544.6605,21.9911299850314,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4342,368.876,45.5530584803565,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4666,6861.0941,88.9103754749552,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4677,17706.0494,104.408780029722,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4023,1770.6049,753.981616113228,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4667,368.876,137.444573244125,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4095,147.5504,1472.62042664744,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4360,92.219,18.3259425931749,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4343,461.095,1011.19935978486,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4183,73.7752,240.000018976567,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4725,5533.1404,12.566360072844,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4568,67780.9703,1.76714437355878,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4023,461.095,577.267207408452,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4714,3836.3107,18.849540002065,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4221,92.219,300.00002277188,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4188,147.5504,235.619268399137,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4686,2028.8182,47.1238489974114,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4557,147.5504,1047.19674768757,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4582,183146.9482,87.1136727464182,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4641,89636.875,65.4497916398804,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4475,3467.4347,125.797283565282,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4666,4149.8553,94.2477005162084,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4364,92.219,458.148576757501,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4366,73.7752,70.6857805875145,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4852,368.876,91.629715405719,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4475,6824.2065,138.682802403474,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4667,2951.0082,296.978432625162,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4732,1696.8297,18.8495403516334,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4798,147.5504,8246.67439058112,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4214,73.7752,300.000023042974,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4714,17429.3924,21.9911299432331,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4677,3614.9851,21.20573238324,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4568,86685.8667,4.18878666872693,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4557,829.9711,4123.33669810913,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4794,73.7752,2356.1926826359,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6840,"NLA12_IA-R02",4569,3688.7603,4.18878665008404,0.0769242992868076,3385.622,27.0333333333333,208,0.002,3.119
6841,"NLA12_ND-102",4593,6438.5634,14.1371550212583,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4388,608.6454,2201.49316334273,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4680,402.4102,25.761038860347,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4582,19651.0321,14.1371549792542,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4630,4024.1021,6.28318004157996,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4666,2280.3245,50.2654409054501,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4183,67.0684,412.333495356979,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4060,18.4438,250.050797557987,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4732,3152.2133,12.5663601508185,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4725,368.876,12.566361053579,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4582,27942.3592,33.5102932969239,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4723,402.4102,3.53428889227957,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4442,268.2735,15.9999985089843,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4559,147.5504,392.698780213405,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4666,1659.9421,78.5397513563877,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4617,85378.0335,0.125000000146408,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4355,2347.3929,196.349375811778,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4023,36.8876,2356.1926826359,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4183,331.9884,589.048170658975,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4393,737.7521,215.984300010803,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4585,4024.1021,87.1136733831878,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4364,67.0684,62.8317702524587,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4388,804.8204,67.0205888170827,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4557,92.219,2356.1926826359,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4677,331.9884,137.444573063396,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4475,402.4102,32.9866961622742,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4700,8383.5461,21.2057325121645,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4250,201.2051,654.49793767653,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4366,6371.495,31.4159001929688,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4622,2951.0082,8.18122403048558,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4417,774.6397,65.4497883338538,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4023,134.1367,490.873575240781,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4728,871.8888,15.7079499128788,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4568,37558.2866,0.523598331559672,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6841,"NLA12_ND-102",4617,3836.3107,1,0.100217425410384,7806.2173,22.1514285714286,254,0,34.774
6843,"NLA12_OR-111",3994,32.1957,11784.1204446557,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4736,152614.708,21.7146700827813,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4120,72.4404,2475.12653160391,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4157,64.3915,4071.4999666105,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4664,708.3064,184.725487585599,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4079,13441.7234,311.017410088947,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4460,128.783,157.079473998897,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4176,8.0489,10895.0830796755,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4075,160.9787,992.74258457796,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4164,24.1468,269.391439031259,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4041,8.0489,240.001080893041,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4136,8.0489,4071.51894047634,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4107,48.2936,1249.85993796279,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4060,32.1957,832.043397099613,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4583,918935.3695,65.4497916678568,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4072,48.2936,32397.6583025494,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4677,178591.6796,86.8586803413433,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4118,8.0489,100.005528705786,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4046,48.2936,737.500260904136,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4177,8.0489,11309.7748263738,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4113,305.8596,2488.13907230638,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4385,32471.2145,325.720050908475,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4319,128.783,77.2143792270719,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4159,16.0979,98135.2490076345,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4137,16.0979,7952.13602395344,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4587,626694.4393,3.05362547996682,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4020,354.1532,235.619244439977,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4021,660.0128,339.291702524557,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4145,40.2447,812.069253839636,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4388,32.1957,3329.04282248872,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4151,24.1468,17292.5506816638,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4647,655918.5323,347.434721353123,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4008,587.5723,163.36269119562,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4073,177.0766,844.30229234128,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4472,32.1957,3480.36295219548,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4095,120.734,2539.97641012474,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4139,8.0489,8553.01720732026,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4172,8.0489,18497.7650486402,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4019,128.783,100.530863545654,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",3995,72.4404,7371.7435326144,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4150,40.2447,4844.9103310498,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4133,136.8319,1256.63613674881,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4651,547.3277,113.097231695016,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6843,"NLA12_OR-111",4015,8.0489,9313.28540545913,5.47549564522658,414.7977,23.8333333333333,306,0.016,7.123
6848,"NLA12_IA-113",4559,84.3145,392.698846580363,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4355,42.1573,130.899459880021,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4677,1538.74,98.1746878614971,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4532,1064.4708,188.495404477042,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4510,337.2581,335.102916727574,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4255,10.5393,680.678811685785,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4060,8.1972,350.036756453423,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4798,81.9725,2356.19108603495,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4188,21.0786,188.495668592791,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4388,52.6966,474.379868909949,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4366,137.0111,41.8878652897466,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4677,2090.2975,98.1746872873359,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4372,16.3945,47.1238220134801,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4323,158.0897,10.954549853659,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4559,311.4953,392.698766562449,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4732,139.3532,35.3428791014487,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4615,168.629,8.00000177905343,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4714,1907.616,12.56636021086,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4771,40.9862,47895.5327402882,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4714,2188.6644,18.8495402949854,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4575,526.9658,1.04719661124119,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4686,188.5366,35.3428941648465,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4510,131.1559,91.6297231005239,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4410,252.9436,65.4497820858088,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4532,786.9355,384.844788550015,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4072,24.5917,282.743506955599,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4666,98.3669,523.598550935325,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4095,8.1972,3455.76800614844,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4388,65.578,188.495286529019,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4430,65.578,50.265409131111,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4582,432.1119,14.1371556765736,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4536,8.1972,1767.15408920119,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4475,337.2581,23.0383255435525,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4183,155.7477,231.078156531364,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4557,81.9725,1204.27544359389,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4568,516.4264,4.18878701785966,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4366,65.578,31.4158818506206,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4095,10.5393,2650.72036093479,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4666,158.0897,335.102989631836,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4641,377.0733,65.4497870838375,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4849,32.789,646.348985940407,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4429,42.1573,81.681262794344,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4557,147.5504,235.619268399137,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4364,10.5393,188.495668592791,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4182,21.0786,2199.11615097777,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4364,24.5917,31.4159452172888,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4842,24.5917,1796.99205422968,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4023,158.0897,1077.56555107638,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4475,278.7063,27.8700646522881,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4214,10.5393,147.000208742516,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4293,16.3945,785.397029491598,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4183,295.1008,360.160881637732,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4876,200.247,392.69872457515,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4072,42.1573,188.495223840236,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4842,10.5393,785.398622299394,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4255,24.5917,104.719816035492,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4568,790.4486,1.7671445050317,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6848,"NLA12_IA-113",4771,10.5393,42336.9129164176,0.0633329386352381,1216.9639,24.7333333333333,33,0.002,5.843
6849,"NLA12_TX-107",4188,16.3945,104.71960108573,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4771,8.1972,159200.948738594,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4293,9.2219,1047.19674904304,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4411,868.908,87.113670607245,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4388,3254.3063,111.276021129296,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4372,32.789,32.9866754094361,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4388,516.4264,301.443063909978,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4557,27.6657,1507.96331558573,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4344,172.1421,65.4498091983309,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4188,18.4438,235.61927043234,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4505,65.578,523.598019152765,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4412,1217.2909,179.594227558918,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4557,24.5917,785.398626365806,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4475,36.8876,188.495415803685,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4507,119.8847,91.6297150512117,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4771,46.1095,58040.8797536299,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4416,172.1421,33.5103022444829,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4666,276.657,41.8878698171382,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4874,7202.3047,147.660088443634,0.176312418982898,322.8485,30.02,43,0.002,18.584
6849,"NLA12_TX-107",4582,2049.3113,113.097238374668,0.176312418982898,322.8485,30.02,43,0.002,18.584
6851,"NLA12_KS-121",4381,21.4638,1681.27658196591,0.117022205573169,4702.0358,27.625,68,0.002,1.885
6851,"NLA12_KS-121",4771,4.7347,60737.5938074218,0.117022205573169,4702.0358,27.625,68,0.002,1.885
6851,"NLA12_KS-121",4666,1080.3461,179.594228182987,0.117022205573169,4702.0358,27.625,68,0.002,1.885
6851,"NLA12_KS-121",4008,6.3129,113.097086917265,0.117022205573169,4702.0358,27.625,68,0.002,1.885
6851,"NLA12_KS-121",4115,4.0245,24937.7436700211,0.117022205573169,4702.0358,27.625,68,0.002,1.885
6851,"NLA12_KS-121",4321,257.566,23.7582705015414,0.117022205573169,4702.0358,27.625,68,0.002,1.885
6851,"NLA12_KS-121",4023,665.3787,2578.46008295727,0.117022205573169,4702.0358,27.625,68,0.002,1.885
6851,"NLA12_KS-121",4321,202.0125,1592.78625332591,0.117022205573169,4702.0358,27.625,68,0.002,1.885
